STATION,LATITUDE,LONGITUDE,ALTIUDE,NAME
56147,31.22 ,98.83 ,3261.0 ,白玉
56151,32.93 ,100.75 ,3530.0 ,班玛
56152,32.28 ,100.33 ,3895.8 ,色达
56158,31.40 ,100.67 ,3250.0 ,炉霍
56164,32.27 ,100.98 ,3286.6 ,壤塘
56167,30.98 ,101.12 ,2958.7 ,道孚
56168,31.48 ,102.07 ,2170.7 ,金川
56171,32.90 ,101.70 ,3276.6 ,阿坝
56172,31.90 ,102.23 ,2665.9 ,马尔康
56173,32.80 ,102.55 ,3492.7 ,红原
56178,31.00 ,102.35 ,2368.6 ,小金
56180,31.68 ,103.85 ,1591.6 ,茂县
56181,30.63 ,103.67 ,534.2 ,崇庆
56182,32.65 ,103.57 ,2852.1 ,松潘
56183,31.47 ,103.58 ,1326.6 ,汶川
56184,31.43 ,103.17 ,1885.7 ,理县
56185,32.08 ,102.98 ,2400.5 ,黑水
56186,31.33 ,104.17 ,589.3 ,绵竹
56187,30.70 ,103.83 ,540.6 ,温江
56188,30.98 ,103.67 ,707.0 ,都江堰
56189,30.98 ,103.93 ,583.3 ,彭县
56190,31.65 ,104.42 ,599.7 ,安县
56192,32.95 ,104.67 ,1016.9 ,文县
56193,32.42 ,104.52 ,877.4 ,平武
56194,31.83 ,104.47 ,638.8 ,北川
56195,31.78 ,104.73 ,531.8 ,江油
56196,31.47 ,104.68 ,472.3 ,绵阳
56197,31.13 ,104.18 ,534.5 ,什邡
56198,31.15 ,104.38 ,500.7 ,德阳
56199,31.03 ,104.68 ,425.1 ,中江
56202,30.67 ,93.28 ,4489.8 ,嘉黎
56223,30.75 ,95.83 ,3640.0 ,洛隆
56227,29.87 ,95.77 ,2737.0 ,波密
56228,30.05 ,96.92 ,3261.0 ,八宿
56247,30.00 ,99.10 ,2589.1 ,巴塘
56251,30.93 ,100.32 ,2999.2 ,新龙
56257,30.00 ,100.27 ,3950.5 ,理塘
56263,30.88 ,101.88 ,1948.1 ,丹巴
56267,30.03 ,101.02 ,2598.7 ,雅江
56272,30.82 ,103.88 ,560.6 ,郫县
56273,30.38 ,102.82 ,1011.1 ,宝兴
56276,30.43 ,103.80 ,461.8 ,新津
56278,30.07 ,102.77 ,756.7 ,天全
56279,30.15 ,102.93 ,684.6 ,芦山
56280,30.08 ,103.12 ,692.5 ,名山
56281,30.20 ,103.52 ,505.9 ,浦江
56284,30.42 ,103.48 ,502.9 ,邛崃
56285,30.60 ,103.52 ,525.3 ,大邑
56286,30.55 ,104.25 ,514.9 ,龙泉驿
56287,29.98 ,103.00 ,629.4 ,雅安
56288,30.58 ,103.92 ,495.8 ,双流
56289,30.20 ,103.87 ,436.3 ,彭山
56290,30.83 ,104.15 ,496.8 ,新都
56291,30.97 ,104.28 ,474.9 ,广汉
56294,30.67 ,104.02 ,507.3 ,成都
56295,30.38 ,104.55 ,448.2 ,简阳
56296,30.85 ,104.43 ,449.0 ,金堂
56297,30.02 ,104.15 ,437.1 ,仁寿
56298,30.12 ,104.65 ,358.4 ,资阳
56307,29.15 ,92.58 ,3260.9 ,加查
56312,29.57 ,94.47 ,3001.0 ,林芝
56317,29.22 ,94.22 ,2952.0 ,米林
56331,29.67 ,97.83 ,3781.0 ,左贡
56342,29.68 ,98.60 ,3871.0 ,茫康
56357,29.05 ,100.30 ,3728.6 ,稻城
56371,29.92 ,102.23 ,1322.1 ,泸定
56373,29.78 ,102.85 ,763.7 ,荣经
56374,30.05 ,101.97 ,2615.5 ,康定
56376,29.35 ,102.68 ,798.1 ,汉源
56378,29.23 ,102.35 ,875.1 ,石棉
56380,29.92 ,103.37 ,463.0 ,洪雅
56381,30.02 ,103.52 ,497.0 ,丹棱
56382,29.73 ,103.60 ,408.0 ,夹江
56383,29.83 ,103.83 ,394.7 ,青神
56384,29.60 ,103.48 ,447.3 ,峨眉
56385,29.52 ,103.33 ,3048.6 ,峨眉山
56386,29.57 ,103.75 ,422.1 ,乐山
56387,29.23 ,103.27 ,639.5 ,峨边
56389,29.25 ,103.95 ,388.8 ,犍为
56390,29.67 ,104.07 ,419.1 ,井研
56391,30.05 ,103.82 ,411.7 ,眉山
56393,29.77 ,104.85 ,366.9 ,资中
56394,29.45 ,104.43 ,382.1 ,荣县
56395,29.52 ,104.67 ,352.5 ,威远
56396,29.35 ,104.77 ,357.0 ,自贡
56399,29.18 ,104.98 ,301.7 ,富顺
56434,28.65 ,97.47 ,2331.2 ,察隅
56441,28.72 ,99.28 ,2424.3 ,得荣
56443,28.93 ,99.80 ,2841.7 ,乡城
56444,28.45 ,98.88 ,3488.0 ,德钦
56459,27.93 ,101.27 ,2427.3 ,木里
56462,29.00 ,101.50 ,2993.7 ,九龙
56473,28.95 ,102.77 ,1061.1 ,甘洛
56474,28.55 ,102.17 ,1777.9 ,冕宁
56475,28.65 ,102.52 ,1660.1 ,越西
56478,28.30 ,102.43 ,1850.3 ,喜德
56479,28.00 ,102.85 ,2133.7 ,昭觉
56480,28.83 ,103.55 ,542.0 ,马边
56483,28.60 ,103.95 ,412.9 ,绥江
56485,28.28 ,103.57 ,253.9 ,雷波
56487,28.33 ,103.13 ,2082.8 ,美姑
56489,28.23 ,103.63 ,877.2 ,永善
56490,28.95 ,103.90 ,397.4 ,沐川
56491,28.70 ,104.55 ,286.0 ,宜宾县
56492,28.80 ,104.60 ,341.6 ,宜宾
56493,28.85 ,104.97 ,294.0 ,南溪
56494,28.65 ,104.15 ,100.0 ,屏山
56495,28.70 ,104.55 ,286.0 ,宜宾农试站
56496,28.32 ,105.23 ,353.7 ,兴文
56497,28.07 ,104.25 ,483.1 ,盐津
56498,28.17 ,104.52 ,456.6 ,筠连
56499,28.38 ,104.78 ,368.1 ,珙县
56533,27.75 ,98.67 ,1595.7 ,贡山
56543,27.83 ,99.70 ,3277.1 ,中甸
56548,27.17 ,99.28 ,2321.5 ,维西
56565,27.43 ,101.52 ,2545.0 ,盐源
56567,27.30 ,100.85 ,2242.3 ,宁蒗
56569,27.42 ,102.18 ,1383.5 ,德昌
56571,27.90 ,102.27 ,1592.4 ,西昌
56575,27.37 ,102.55 ,1433.0 ,普格
56578,27.07 ,102.75 ,2461.2 ,宁南
56582,27.77 ,103.88 ,1063.5 ,大关
56584,27.70 ,103.25 ,1452.8 ,金阳
56585,27.18 ,103.37 ,1916.0 ,鲁甸
56586,27.35 ,103.72 ,1950.0 ,昭通
56592,28.43 ,104.52 ,358.2 ,高县
56593,28.58 ,104.92 ,275.5 ,长宁
56594,27.63 ,104.05 ,880.0 ,彝良
56595,27.43 ,104.87 ,1667.8 ,镇雄
56596,27.85 ,105.05 ,1173.3 ,威信
56598,27.13 ,104.73 ,1535.1 ,赫章
56641,26.90 ,98.87 ,1191.0 ,福贡
56643,26.87 ,98.85 ,901.2 ,怒江州
56645,26.42 ,99.42 ,2345.3 ,兰坪
56646,26.53 ,99.92 ,2191.8 ,剑川
56649,26.12 ,99.97 ,2069.7 ,洱源
56651,26.87 ,100.22 ,2394.4 ,丽江
56652,26.68 ,100.75 ,2131.0 ,永胜
56654,26.58 ,100.18 ,2198.4 ,鹤庆
56664,26.63 ,101.27 ,1242.0 ,华坪
56665,26.92 ,101.53 ,1160.4 ,盐边
56666,26.58 ,101.72 ,1191.1 ,攀枝花
56669,26.05 ,101.68 ,1531.1 ,永仁
56670,26.90 ,102.12 ,1105.8 ,米易
56671,26.65 ,102.25 ,1788.6 ,会理
56673,26.92 ,102.92 ,841.0 ,巧家
56674,26.50 ,101.73 ,1111.7 ,仁和
56675,26.65 ,102.58 ,1700.0 ,会东
56684,26.42 ,103.28 ,2113.4 ,会泽
56688,26.10 ,103.17 ,1253.4 ,东川
56691,26.87 ,104.28 ,2236.2 ,威宁
56693,26.58 ,104.87 ,1813.6 ,水城
56697,26.22 ,104.08 ,1984.2 ,宣威
56739,25.02 ,98.50 ,1648.7 ,腾冲
56741,25.98 ,98.82 ,1803.7 ,泸水
56742,25.90 ,99.37 ,1658.2 ,云龙
56745,25.68 ,99.95 ,1627.1 ,漾濞
56746,25.47 ,99.52 ,1617.7 ,永平
56748,25.12 ,99.17 ,1655.1 ,保山
56751,25.70 ,100.18 ,1991.6 ,大理
56752,25.83 ,100.57 ,1440.1 ,宾川
56755,25.35 ,100.48 ,1661.1 ,弥度
56756,25.48 ,100.58 ,2003.9 ,祥云
56757,25.27 ,100.28 ,1743.8 ,巍山
56761,25.72 ,101.32 ,1879.6 ,大姚
56763,25.73 ,101.87 ,1121.1 ,元谋
56764,25.53 ,101.43 ,1874.6 ,姚安
56766,25.33 ,101.52 ,1769.3 ,牟定
56767,25.18 ,101.28 ,1858.5 ,南华
56768,25.02 ,101.53 ,1773.0 ,楚雄
56772,25.23 ,102.50 ,1693.2 ,富民
56774,25.53 ,102.42 ,1712.0 ,武定
56775,25.58 ,102.43 ,1672.1 ,禄功
56777,25.15 ,102.07 ,1569.7 ,禄丰
56778,25.02 ,102.68 ,1896.8 ,昆明
56779,25.12 ,102.72 ,1917.0 ,昆明农试站
56781,25.55 ,103.27 ,1874.1 ,寻甸
56782,25.42 ,103.55 ,2036.8 ,马龙
56783,25.50 ,103.80 ,1906.1 ,取靖
56785,25.33 ,103.03 ,1920.3 ,嵩明
56786,25.58 ,103.83 ,1900.1 ,沾益
56788,25.03 ,103.67 ,1845.0 ,陆良
56790,25.67 ,104.25 ,1852.9 ,富源
56792,25.78 ,104.97 ,1648.5 ,普安
56793,25.78 ,104.62 ,1516.9 ,盘县
56835,24.37 ,97.95 ,967.9 ,陇川
56836,24.70 ,97.95 ,827.8 ,盈江
56837,24.08 ,98.08 ,881.2 ,畹町镇
56838,24.02 ,97.85 ,776.4 ,瑞丽
56839,24.07 ,98.97 ,1008.8 ,镇康
56840,24.80 ,98.30 ,1013.3 ,梁河
56841,24.60 ,98.68 ,1528.9 ,龙陵
56842,24.73 ,99.18 ,1470.1 ,施甸
56843,24.83 ,99.62 ,1660.3 ,昌宁
56844,24.43 ,98.58 ,914.7 ,德宏州
56845,24.97 ,98.88 ,704.7 ,潞江坝
56846,24.60 ,99.90 ,1588.7 ,风庆
56849,24.15 ,99.23 ,1607.2 ,永德
56851,25.05 ,100.53 ,1405.8 ,南涧
56854,24.45 ,100.13 ,1107.6 ,云县
56856,24.47 ,100.87 ,1163.5 ,景东
56862,24.68 ,101.60 ,1968.6 ,双柏
56863,24.93 ,102.48 ,1847.0 ,安宁
56867,23.88 ,100.88 ,1248.2 ,镇源
56869,24.07 ,101.97 ,1495.2 ,新平
56870,24.67 ,102.17 ,1575.9 ,易门
56871,24.68 ,102.62 ,1892.2 ,晋宁
56872,24.95 ,102.62 ,2366.5 ,太华山
56873,24.67 ,102.90 ,1747.2 ,澄江
56875,24.35 ,102.55 ,1637.5 ,玉溪
56876,24.23 ,102.77 ,1731.7 ,江川
56878,24.12 ,102.75 ,1807.9 ,通海
56879,24.20 ,102.92 ,1610.3 ,华宁
56880,24.92 ,103.17 ,1532.9 ,宜良
56881,24.73 ,103.27 ,1680.7 ,路南
56882,24.88 ,102.80 ,1906.8 ,呈贡
56883,24.83 ,103.98 ,1846.2 ,师宗
56885,24.40 ,103.45 ,1415.9 ,弥勒
56886,24.53 ,103.77 ,1705.1 ,泸西
56889,24.05 ,104.18 ,1453.3 ,丘北
56891,24.85 ,104.32 ,1483.1 ,罗平
56898,24.18 ,102.40 ,1539.8 ,峨山
56944,23.15 ,99.27 ,1280.6 ,沧源
56946,23.55 ,99.40 ,1105.4 ,耿马
56948,22.73 ,99.45 ,1899.9 ,西盟
56949,22.33 ,99.62 ,951.0 ,孟连
56950,23.47 ,99.80 ,1042.6 ,双江
56951,23.95 ,100.22 ,1464.4 ,临沧
56952,23.50 ,100.70 ,914.0 ,景谷
56954,22.57 ,99.93 ,1054.4 ,澜沧
56956,21.58 ,100.67 ,627.6 ,大勐龙
56957,22.00 ,100.78 ,579.0 ,热作所
56958,21.92 ,100.42 ,1177.3 ,勐海
56959,22.00 ,100.80 ,553.6 ,景洪
56961,23.03 ,101.28 ,1321.4 ,普洱
56962,23.43 ,101.72 ,1282.6 ,墨江
56964,22.67 ,101.40 ,1302.9 ,思茅
56966,23.43 ,101.98 ,397.6 ,元江
56969,21.48 ,101.57 ,633.2 ,勐腊
56970,23.70 ,102.48 ,1419.9 ,石屏
56973,23.62 ,102.83 ,1310.0 ,建水
56975,23.37 ,102.43 ,971.9 ,红河
56976,23.17 ,102.75 ,1543.3 ,元阳
56977,22.58 ,101.85 ,1120.8 ,江城
56978,23.00 ,102.40 ,1645.3 ,绿春
56982,23.70 ,103.25 ,1055.7 ,开远
56984,23.38 ,103.15 ,1688.5 ,个旧
56985,23.38 ,103.38 ,1301.7 ,蒙自
56986,22.98 ,103.68 ,1412.1 ,屏边
56987,22.78 ,103.23 ,1261.0 ,金平
56989,22.50 ,103.95 ,137.9 ,河口
56991,23.62 ,104.33 ,1556.1 ,砚山
56992,23.45 ,104.68 ,1528.4 ,西畴
56994,23.38 ,104.25 ,1272.9 ,文山州
56995,23.03 ,104.42 ,1334.8 ,马关
56996,23.13 ,104.70 ,1092.4 ,麻栗坡
57001,34.75 ,105.33 ,1272.2 ,甘谷
57002,34.87 ,105.67 ,1225.8 ,泰安
57003,34.90 ,106.83 ,925.1 ,陇县
57004,34.73 ,104.88 ,1496.0 ,武山
57006,34.58 ,105.75 ,1142.6 ,天水
57007,34.18 ,105.18 ,1405.4 ,礼县
57008,34.03 ,105.30 ,1579.0 ,西和
57011,34.75 ,106.15 ,1378.6 ,清水
57012,34.98 ,106.20 ,1665.8 ,张家川
57014,34.55 ,105.88 ,1084.7 ,北道区
57016,34.35 ,107.13 ,610.3 ,宝鸡
57020,34.37 ,107.40 ,563.7 ,宝鸡县
57021,34.65 ,107.13 ,746.4 ,千阳
57022,34.68 ,107.78 ,1065.7 ,麟游
57023,35.03 ,108.10 ,841.3 ,彬县
57024,34.45 ,107.65 ,671.1 ,歧山
57025,34.52 ,107.38 ,781.8 ,凤翔
57026,34.40 ,107.90 ,583.7 ,扶风
57027,34.27 ,107.73 ,518.4 ,眉县
57028,34.03 ,107.32 ,1543.7 ,太白
57029,34.50 ,108.48 ,544.4 ,礼泉
57030,34.70 ,108.15 ,998.7 ,永寿
57031,34.82 ,108.55 ,1013.5 ,淳化
57032,34.10 ,108.20 ,434.0 ,周至
57033,34.55 ,108.82 ,428.3 ,泾阳
57034,34.25 ,108.22 ,449.1 ,武功
57035,34.55 ,108.23 ,636.7 ,乾县
57036,34.30 ,108.93 ,398.0 ,西安
57037,34.93 ,108.98 ,720.6 ,耀县
57038,34.28 ,108.28 ,411.5 ,兴平
57039,34.15 ,108.92 ,439.1 ,长安
57040,34.52 ,109.08 ,378.9 ,高陵
57041,34.60 ,108.78 ,422.6 ,三原
57042,34.78 ,109.18 ,473.2 ,富平
57043,34.87 ,109.93 ,368.9 ,大荔
57044,34.40 ,109.23 ,424.8 ,临潼
57045,34.52 ,109.48 ,349.4 ,渭南
57046,34.48 ,110.08 ,2064.9 ,华山
57047,34.17 ,109.32 ,541.5 ,兰田
57048,34.40 ,108.72 ,472.8 ,咸阳
57049,34.52 ,109.73 ,342.3 ,华县
57051,34.80 ,111.20 ,411.8 ,三门峡
57052,34.88 ,110.45 ,355.0 ,永济
57053,34.70 ,110.72 ,507.1 ,芮城
57054,34.55 ,110.57 ,556.6 ,潼关
57055,34.55 ,110.08 ,352.3 ,华阴
57056,34.53 ,110.85 ,473.1 ,灵宝
57057,34.10 ,111.48 ,959.9 ,洛南
57060,35.17 ,111.23 ,404.2 ,夏县
57061,34.85 ,111.20 ,443.5 ,平陆
57063,34.77 ,111.77 ,521.6 ,渑池
57065,34.50 ,112.18 ,196.4 ,宜阳
57066,34.38 ,111.67 ,329.7 ,洛宁
57067,34.05 ,111.03 ,569.9 ,卢氏
57070,34.72 ,112.15 ,257.8 ,新安
57071,34.83 ,112.43 ,324.6 ,孟津
57072,34.92 ,112.78 ,117.6 ,孟县
57073,34.63 ,112.47 ,137.9 ,洛阳
57074,34.42 ,112.42 ,198.2 ,伊川
57075,34.18 ,112.83 ,214.2 ,汝州
57076,34.72 ,112.82 ,116.5 ,偃师
57077,33.78 ,111.60 ,751.5 ,栾川
57078,34.15 ,112.47 ,307.8 ,汝阳
57079,34.95 ,113.10 ,108.5 ,温县
57080,34.73 ,112.97 ,166.0 ,巩县
57081,34.80 ,113.43 ,140.5 ,荥阳
57082,34.45 ,113.03 ,372.0 ,登封
57083,34.72 ,113.65 ,111.3 ,郑州
57085,34.52 ,113.37 ,289.3 ,密县
57086,34.40 ,113.73 ,111.9 ,新郑
57087,34.20 ,113.80 ,88.5 ,长葛
57088,34.15 ,113.50 ,117.2 ,禹州
57089,34.02 ,113.85 ,67.7 ,许昌
57090,34.72 ,114.02 ,82.1 ,中牟
57091,34.77 ,114.38 ,73.7 ,开封
57093,34.85 ,114.82 ,72.2 ,兰考
57094,34.40 ,114.20 ,67.5 ,尉氏
57095,34.08 ,114.20 ,60.4 ,鄢陵
57096,34.53 ,114.78 ,60.7 ,杞县
57097,34.82 ,113.67 ,80.8 ,郑州农试站
57098,34.08 ,114.40 ,59.3 ,扶沟
57099,34.07 ,114.85 ,53.6 ,太康
57102,33.75 ,105.72 ,970.5 ,成县
57105,33.33 ,105.60 ,1225.3 ,康县
57106,33.32 ,106.15 ,797.3 ,略阳
57110,33.78 ,106.08 ,927.5 ,徽县
57111,33.92 ,106.30 ,1041.0 ,两当
57113,33.95 ,106.60 ,1006.9 ,凤县
57119,33.17 ,106.70 ,548.0 ,勉县
57124,33.63 ,106.93 ,1031.6 ,留坝
57126,33.22 ,107.55 ,469.9 ,洋县
57127,33.07 ,107.03 ,509.3 ,汉中
57128,33.17 ,107.33 ,487.0 ,城固
57129,32.98 ,107.72 ,447.5 ,西乡
57132,34.12 ,108.62 ,415.0 ,户县
57134,33.53 ,107.98 ,1088.6 ,佛坪
57137,33.32 ,108.32 ,900.0 ,宁陕
57140,33.67 ,109.12 ,800.0 ,柞水
57143,33.87 ,109.97 ,743.8 ,商州
57144,33.43 ,109.15 ,693.6 ,镇安
57153,33.70 ,110.30 ,613.2 ,丹凤
57154,33.53 ,110.90 ,523.8 ,商南
57155,33.55 ,109.87 ,661.0 ,山阳
57156,33.30 ,111.50 ,252.0 ,西峡
57162,34.15 ,112.08 ,327.5 ,嵩县
57169,33.05 ,111.87 ,160.0 ,内乡
57171,33.72 ,113.28 ,85.6 ,平顶山
57173,33.75 ,112.88 ,146.9 ,鲁山
57175,33.05 ,112.23 ,194.1 ,镇平
57176,33.48 ,112.43 ,199.7 ,南召
57177,33.33 ,113.53 ,90.7 ,午钢工区
57178,33.03 ,112.58 ,130.7 ,南阳
57179,33.28 ,113.00 ,161.5 ,方城
57180,33.98 ,113.20 ,118.6 ,郏县
57181,33.88 ,113.05 ,137.5 ,宝丰
57182,33.85 ,113.50 ,81.4 ,襄城
57183,33.80 ,113.92 ,60.8 ,临颍
57184,33.60 ,113.65 ,86.7 ,叶县
57185,33.45 ,113.58 ,92.3 ,舞阳
57186,33.58 ,114.00 ,62.1 ,漯河
57187,33.07 ,112.93 ,123.4 ,社旗
57188,33.38 ,114.00 ,60.6 ,西平
57189,33.15 ,114.00 ,64.4 ,遂平
57190,33.75 ,114.40 ,51.9 ,黄泛区
57191,34.48 ,114.48 ,64.2 ,通许
57192,33.73 ,114.85 ,46.3 ,淮阳
57193,33.78 ,114.52 ,53.5 ,西华
57194,33.28 ,114.27 ,60.8 ,上蔡
57195,33.62 ,114.62 ,47.6 ,周口
57196,33.45 ,114.88 ,44.4 ,项城
57197,33.00 ,114.33 ,50.3 ,汝南
57198,33.55 ,114.62 ,47.3 ,商水
57204,32.58 ,105.23 ,820.8 ,青川
57206,32.60 ,105.85 ,488.2 ,广元
57208,32.02 ,105.47 ,535.4 ,剑阁
57211,32.83 ,106.25 ,855.2 ,宁强
57213,33.00 ,106.93 ,537.5 ,南郑
57216,32.35 ,106.83 ,578.9 ,南江
57217,32.23 ,106.28 ,485.3 ,旺苍
57231,32.53 ,108.53 ,505.9 ,紫阳
57232,33.05 ,108.27 ,485.0 ,石泉
57233,32.90 ,108.50 ,413.0 ,汉阴
57237,32.07 ,108.03 ,674.0 ,万源
57238,32.50 ,107.87 ,694.3 ,镇巴
57242,32.85 ,109.37 ,441.1 ,旬阳
57245,32.72 ,109.03 ,291.2 ,安康
57247,32.32 ,108.90 ,550.0 ,岚皋
57248,32.40 ,109.33 ,568.9 ,平利
57249,32.32 ,109.68 ,450.1 ,竹溪
57251,33.00 ,110.42 ,249.9 ,郧西
57253,32.85 ,110.82 ,204.0 ,郧县
57254,32.82 ,110.12 ,324.4 ,白河
57256,32.65 ,110.78 ,253.9 ,郧阳
57257,32.23 ,110.23 ,309.0 ,竹山
57259,32.03 ,110.77 ,427.1 ,房县
57260,32.57 ,111.52 ,135.8 ,丹江口
57261,33.13 ,111.50 ,196.2 ,淅川
57265,32.38 ,111.67 ,91.0 ,老河口
57268,32.27 ,111.63 ,87.8 ,谷城
57271,32.55 ,112.38 ,89.1 ,新野
57273,32.68 ,112.85 ,109.9 ,唐河
57274,32.70 ,112.08 ,112.7 ,邓州
57277,32.30 ,112.25 ,112.3 ,吕堰驿
57278,32.03 ,112.17 ,69.8 ,襄樊
57279,32.15 ,112.75 ,126.8 ,枣阳
57281,32.70 ,113.30 ,142.5 ,泌阳
57285,32.38 ,113.42 ,149.1 ,桐柏
57289,32.12 ,114.08 ,77.7 ,信阳地区农试站
57290,33.00 ,114.02 ,83.3 ,驻马店
57292,32.95 ,114.63 ,44.0 ,平玉
57293,32.73 ,114.98 ,39.1 ,新蔡
57294,32.80 ,114.03 ,85.5 ,确山
57295,32.62 ,114.35 ,79.7 ,正阳
57296,32.35 ,114.73 ,50.1 ,息县
57297,32.13 ,114.05 ,115.1 ,信阳
57298,32.22 ,114.55 ,56.1 ,罗山
57299,32.02 ,114.90 ,50.6 ,光山
57303,31.73 ,105.92 ,460.7 ,苍溪
57304,31.65 ,105.15 ,485.4 ,梓潼
57306,31.58 ,105.97 ,385.4 ,阆中
57307,31.10 ,105.08 ,379.0 ,三台
57308,31.22 ,105.38 ,421.7 ,盐亭
57309,30.98 ,105.88 ,362.4 ,西充
57313,31.85 ,106.77 ,360.0 ,巴中
57314,31.35 ,106.05 ,364.4 ,南部
57315,31.53 ,106.40 ,658.2 ,仪陇
57317,31.03 ,106.42 ,323.5 ,篷安
57318,31.07 ,106.55 ,337.0 ,营山
57320,31.93 ,107.23 ,404.7 ,通江
57324,31.57 ,107.10 ,377.3 ,平昌
57326,31.37 ,107.72 ,385.2 ,宣汉
57328,31.20 ,107.50 ,344.3 ,达川
57329,31.08 ,107.85 ,452.4 ,开江
57333,31.95 ,108.67 ,800.0 ,城口
57338,31.20 ,108.43 ,166.4 ,开县
57339,30.97 ,108.90 ,206.5 ,云阳
57343,31.90 ,109.53 ,994.5 ,镇坪
57345,31.40 ,109.62 ,339.8 ,巫溪
57348,31.05 ,109.50 ,608.3 ,奉节
57349,31.07 ,109.87 ,270.8 ,巫山
57355,31.07 ,110.40 ,295.6 ,巴东
57358,31.00 ,110.68 ,151.5 ,秭归
57359,31.23 ,110.77 ,275.6 ,兴山
57361,31.88 ,111.27 ,330.2 ,保康
57362,31.75 ,110.67 ,937.2 ,神农架
57363,31.77 ,111.83 ,108.3 ,南漳
57368,31.07 ,111.63 ,116.0 ,运安
57370,31.72 ,112.23 ,67.3 ,宜城
57377,31.05 ,112.20 ,112.3 ,荆门
57378,31.17 ,112.57 ,66.2 ,钟祥
57381,31.72 ,113.38 ,97.5 ,隋州
57385,31.62 ,118.65 ,94.6 ,广水
57387,31.02 ,113.12 ,68.5 ,京山
57388,31.27 ,113.70 ,53.7 ,安陆
57389,31.03 ,113.75 ,33.5 ,云梦
57390,31.80 ,114.07 ,700.0 ,鸡公山
57395,31.57 ,114.12 ,71.8 ,大悟
57396,31.63 ,114.85 ,130.8 ,新县
57398,31.28 ,114.62 ,75.5 ,红安
57399,31.18 ,115.02 ,59.0 ,麻城
57401,30.87 ,105.38 ,332.4 ,射洪
57402,30.77 ,105.70 ,395.3 ,篷溪
57405,30.50 ,105.58 ,279.5 ,遂宁
57407,30.28 ,105.03 ,461.6 ,乐至
57408,30.12 ,105.35 ,335.6 ,安岳
57409,30.18 ,105.83 ,248.1 ,潼南
57411,30.78 ,106.10 ,309.7 ,南充
57413,30.85 ,106.97 ,295.9 ,渠县
57414,30.55 ,106.45 ,379.7 ,岳池
57415,30.47 ,106.62 ,310.0 ,广安
57416,30.33 ,106.93 ,357.0 ,邻水
57417,30.35 ,106.28 ,315.1 ,武胜
57420,30.75 ,107.20 ,397.1 ,大竹
57425,30.33 ,107.35 ,418.2 ,垫江
57426,30.68 ,107.80 ,459.4 ,梁平
57431,30.83 ,108.35 ,256.8 ,万县
57432,30.77 ,108.40 ,188.8 ,万县市
57437,30.30 ,108.03 ,232.2 ,忠县
57438,30.00 ,108.12 ,569.5 ,石柱
57439,30.28 ,108.93 ,1072.5 ,利川
57445,30.60 ,109.72 ,612.1 ,建始
57447,30.28 ,109.47 ,458.0 ,鄂西
57451,30.78 ,110.23 ,1817.9 ,绿葱坡
57453,30.77 ,111.32 ,116.8 ,宜昌县
57458,30.20 ,110.65 ,617.8 ,五峰
57460,30.82 ,111.78 ,91.5 ,当阳
57461,30.70 ,111.30 ,134.3 ,宜昌
57462,30.87 ,111.08 ,100.0 ,三峡
57464,30.47 ,111.18 ,144.2 ,长阳
57465,30.38 ,111.45 ,71.6 ,枝城
57466,30.43 ,111.75 ,50.7 ,枝江
57469,30.18 ,111.77 ,67.2 ,松滋
57474,30.35 ,112.15 ,35.5 ,江陵
57475,30.42 ,112.88 ,33.0 ,潜江
57476,30.33 ,112.18 ,33.7 ,荆州
57477,30.07 ,112.22 ,38.7 ,公安
57481,30.95 ,113.57 ,31.5 ,应城
57482,30.90 ,113.95 ,26.1 ,孝感
57483,30.67 ,113.17 ,35.0 ,天门
57485,30.37 ,113.43 ,29.7 ,仙桃
57486,30.65 ,113.85 ,25.9 ,汉川
57489,30.58 ,114.00 ,39.4 ,汉阳
57491,30.87 ,114.40 ,31.6 ,黄陂
57492,30.85 ,114.80 ,36.0 ,新州
57493,30.35 ,114.32 ,38.2 ,武昌
57494,30.62 ,114.13 ,27.0 ,武汉
57496,30.40 ,114.88 ,22.1 ,鄂州
57498,30.45 ,114.88 ,41.2 ,黄冈
57499,30.10 ,114.97 ,38.2 ,大冶
57502,29.70 ,105.70 ,393.6 ,大足
57503,29.62 ,105.12 ,349.5 ,内江县
57504,29.58 ,105.05 ,352.4 ,内江
57505,29.42 ,105.60 ,330.0 ,荣昌
57506,29.37 ,105.88 ,319.6 ,永川
57507,29.33 ,105.30 ,374.2 ,隆昌
57508,28.98 ,105.45 ,322.2 ,泸县
57509,28.95 ,106.93 ,325.7 ,南桐
57510,29.85 ,106.05 ,282.1 ,铜梁
57511,29.85 ,106.45 ,242.9 ,北碚
57512,29.97 ,106.28 ,231.1 ,合川
57513,29.72 ,106.63 ,438.0 ,江北
57514,29.58 ,106.23 ,289.2 ,璧山
57516,29.58 ,106.47 ,260.4 ,重庆
57517,29.28 ,106.28 ,209.0 ,江津
57518,29.38 ,106.52 ,205.1 ,巴县
57519,29.15 ,107.08 ,559.5 ,南川
57520,29.83 ,107.07 ,379.0 ,长寿
57522,29.75 ,107.42 ,274.1 ,涪陵
57523,29.87 ,107.68 ,214.8 ,丰都
57525,29.32 ,107.75 ,406.4 ,武隆
57536,29.53 ,108.78 ,608.8 ,黔江
57537,29.30 ,108.17 ,321.5 ,彭水
57540,29.68 ,109.15 ,776.9 ,咸丰
57541,30.00 ,109.48 ,533.4 ,宣恩
